category,product_url,review,rating
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Desain grafis tambah gaya, Bahan combed 24s nyaman dipakai, ini oder yg ke 2 kali nya selalu pas di ukuran dan cocok mantap deh",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Bahan lembut dan nyaman, Bahan combed 24s nyaman dipakai, Paket hemat tiga pcs, Pas untuk gaya santai,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Bahan lembut dan nyaman, Desain grafis tambah gaya, Bahan combed 24s nyaman dipakai, Paket hemat tiga pcs,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,Barang OK Sesuai pesanan pengiriman Cepat Seller Amanah pokoe mantap 👍,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,🎧Kenyamanan:,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Model regular cocok dipakai sehari-hari, Bahan combed 24s nyaman dipakai, Desain grafis tambah gaya,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,🔍Kualitas Bahan:,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,Bagus sekali sesuai dengan deskripsi. Proses pengemasan dan pengiriman sangat cepat sekali.,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Bahan lembut dan nyaman,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,baguus tebaal maaksii nex lagi kaos oblong nya deeh sesuia dan memuaskan iiiih sukaa paksu pasti cocok siiip deeeh lazada dan mas kurir makasiii,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Model regular cocok dipakai sehari-hari, Paket hemat tiga pcs, Desain grafis tambah gaya,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,🛠️Daya tahan:,4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Desain grafis tambah gaya, Model regular cocok dipakai sehari-hari,",4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,kualitas barang cukup bagus. Mungkin agak kurang di sablonnya yaa. Tapi buat harga segini overall memuaskan lah 👍,4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"paket sudah di terima dg aman bahan bagus ,adem ukuran pas,, mantap pokonya,, dan kiriman nya sangat cepat,, kreeen ni toko,, sukses lah,,,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Model regular cocok dipakai sehari-hari, Bahan combed 24s nyaman dipakai, terimakasih kurirnya imut... pengiriman cepat",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,lunayan buat klo gerah kta'y makasih sudah amanah sukses selalaubos,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,sesuai harga... lumayan lah buat dipakai di kamar siang siang biar ga kepanasan,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,pesan. sesuai dengan gambar jumlah pesanan juga pas bahan nya adem enak d pke nya,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Bahan combed 24s nyaman dipakai, Model regular cocok dipakai sehari-hari, Desain grafis tambah gaya, Pas untuk gaya santai, Bahan lembut dan nyaman,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Desain grafis tambah gaya, Pas untuk gaya santai, Bahan lembut dan nyaman,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,paket sesuai pesanan lumayan bagus dan rapih pas dibadan dan nyaman dipake,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,bahan lumayan adem. tp ngepres bgt d anakku yg badannya tinggi besar.,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,paket dah nyampe toko amanah barang sesuai pesanan bahannya telah dan lembut,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Bahan lembut dan nyaman, Bahan combed 24s nyaman dipakai, Paket hemat tiga pcs, Desain grafis tambah gaya,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"bahan enak digunakan, cocok buat dirumah saat cuaca lagi gerah",4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"pres body,bahan lumayan adem lumayan lah buat baju santai / kaos dlm",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,Design:,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,makasih paket ya dh datang,4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"bagus dan nyaman. cocok untuk d pake sehari""",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,pas pisan dengan ukuran cocok deh,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,lumayan bagus.bahan tebal..mantap,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,cocok sesuei pesanan,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Bahan combed 24s nyaman dipakai, Model regular cocok dipakai sehari-hari, Pas untuk gaya santai,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"paket sudah saya terima ,barang sesuai pesanan dr ukuran dan warna, kaosnya lumayan bagus dengan harga segitu , Bahan lembut dan nyaman, Paket hemat tiga pcs,",4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Paket hemat tiga pcs, Model regular cocok dipakai sehari-hari, Pas untuk gaya santai, Bahan lembut dan nyaman, Bahan lembut dan nyaman, Bahan combed 24s nyaman dipakai,",4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,Yaman,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Model regular cocok dipakai sehari-hari, Bahan combed 24s nyaman dipakai, Bahan lembut dan nyaman,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Barang datang tepat waktu, seller n kurirnya ramah. Produk sesuai pesanan. Makasih Lazada n seller",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Paket hemat tiga pcs ,barang bagus harga murah tapi ga murahan mantap pokoknya 👍 sukses buat semuanya🙏🙏🙏🙏",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,Kenyamanan:,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"bagus ,sesuai harga",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,tfdhujjolmvcdrxsefgyhjijkoknbvxzdfvjjnjjnomnhcvnjnnhvgtcd,4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"paket sdh diterima kasih smuaPaket hemat tiga pcs, Pas untuk gaya santai,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"barang ok,, pengiriman good",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Pas untuk gaya santai, Model regular cocok dipakai sehari-hari,",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Desain grafis tambah gaya, lumayan buat sehari hari d cuaca panas biar adem n seger motif nya juga lumayan trendi mantap lah",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,ukuran di beri stiker XXL tetapi saya cek ternyata ukuran XL sehingga panjangnya seharusnya 74 cm menjadi 70 cm kecewa berat,4
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,Barang diterima sesuai pesanan dan dalam kondisi baik .. semoga awet dan tidak luntur jg warnanya .. terimakasih bagi pelapak,5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Paket hemat tiga pcs, Desain grafis tambah gaya, kain bagus, keren pokonya mah,, makasih lazada seller",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"enak dipakai,bahan nya adem,klo yg gerahan cocok pake bahan ini.terima kasih sudah amanah seller",5
Baju,https://www.lazada.co.id/products/pdp-i8346214792-s14767200886.html,"Alhamdulillah paket sudah q trima komplit sesuai dengan pesanan, mksih banyak ya kak seller, dan lazada",5
