category,product_url,review,rating
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Kain berkualitas tinggi, Desain unik, Detail yang indah, Mudah dipadukan, Ukuran standar, Gaya modern, Lapisan dalam yang nyaman, barang sudah sampai trimakasih banyak reseller Amanah warna sesuai pesanan",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,Design:,5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Desain Korea yang stylish, baguss bangett harga 20k an bisa dapet daster secantik inii.. pokoknya dijamin dehh, panjang dibawah lutut, bahannya cringkle jatuh adem deh.. dah buruan co skrg!!",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,Bahan:,5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Mendapatkan pujian saat mengenakannya, Bahan yang adem dan nyaman, Bisa dipadukan dengan berbagai gaya, Cocok untuk dipakai sehari-hari, Membuat penampilan terlihat menarik, Trendi dan viral, Harga yang sangat worth it, Desain Korea yang stylish,",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"ada harga ada kualitas dia kali order disini tingkatkan selalu kualitas produk, pengemasan juga nya sist semoga lancar selalu usahanya",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Bahan crinkle airflow yang unik, Trendi dan viral, Mendapatkan pujian saat mengenakannya, Cocok untuk dipakai sehari-hari, Bahan yang adem dan nyaman, Pilihan warna yang cerah, Desain Korea yang stylish, Bisa dipadukan dengan berbagai gaya,",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"warna tidak sesuai, milih hitam yang dikirim cokelat. Bahan crinkle airflow yang unik, Bahan crinkle airflow yang unik,",4
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,sesuai pesanan penanganan dan pengiriman cepat dpt harga promo barang sampai dgn aman bahannya lumayan bagus cringkle halus jahitan nya juga rapih pas dipake nya,5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"paketku udah sampe pengirimannya cepet, packingnya mantap rapih, n realpict alias sesuai pesenan 😄pertama kali beli dtoko ini tapi gak nyesel... semoga selalu amanah n berkah aamiin🤲😇 kurir ramah n baik",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Desain Korea yang stylish, Mendapatkan pujian saat mengenakannya, Bahan yang adem dan nyaman, Membuat penampilan terlihat menarik, Harga yang sangat worth it, pesen mocca tapi yg datang coklat. gpp lah untung cerah di badan jadi keliatan makin cantik",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Bahan crinkle,warnanya cerah Cocok untuk dipakai sehari-hari,cuma saya pesan lemon dikirim sage, mungkin stok sudah habis tapi gak papa bagus juga",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Masya Allah cantik banget daster Fuji nya, Masya Allah. Cocok untuk di pakai hari-hari Mudah dipakai, Pesona feminin, Potongan anggun, Detail yang indah, Gaya modern, Desain unik, Kain berkualitas tinggi, Kain halus dan lembut, Ukuran standar.",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Harga yang sangat worth it, Membuat penampilan terlihat menarik, Bisa dipadukan dengan berbagai gaya, Mendapatkan pujian saat mengenakannya, Mendapatkan pujian saat mengenakannya, Bahan yang adem dan nyaman, Bahan crinkle airflow yang unik,",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"Membuat penampilan terlihat menarik, Bahan yang adem dan nyaman, Harga yang sangat worth it, Cocok untuk dipakai sehari-hari👍👍",5
Dress,https://www.lazada.co.id/products/pdp-i7288270589-s13782666588.html,"barang nya bagus, tapi sayang di bahu nya agak ke besaran tapi gpp tetep bagusPesona feminin, Mudah dipakai,",5
