category,product_url,review,rating
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Kain katun berkualitas tinggi, nyaman dipakai, Nilai yang luar biasa, harga terjangkau, Pas dengan sempurna, meningkatkan bentuk tubuh Anda, Mudah dirawat, perawatan yang rendah, Desain stylish, cocok untuk segala kesempatan,",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"barang sudah sampai, sesuai dengan pesanan, kurir ramah, makasih seller dan lazada",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,mantap barang bagus bahan adem kemasan rapih the best lah pokonya,5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"terimakasih paket sudah aku Terima, bagus kemejanya bahanya halus",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"barang bagus dengan harga murah Mudah dirawat, perawatan yang simpel",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,barangnya oke bahan sesuai lah sama harga packing rapi,5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,🛠️Daya tahan:,5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Pas dengan sempurna, meningkatkan bentuk tubuh Anda, Kain katun berkualitas tinggi, nyaman dipakai, Layanan pelanggan yang baik, tanggapan cepat, Desain stylish, cocok untuk segala kesempatan,",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Layanan pelanggan yang baik, tanggapan cepat, Kain katun berkualitas tinggi, nyaman dipakai, Desain stylish, cocok untuk segala kesempatan,",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Kain katun berkualitas tinggi, nyaman dipakai, Pas dengan sempurna, meningkatkan bentuk tubuh Anda,",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Mudah dirawat, perawatan yang rendah, Layanan pelanggan yang baik, tanggapan cepat, Nilai yang luar biasa, harga terjangkau,",5
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Kain katun berkualitas tinggi, nyaman dipakai, Layanan pelanggan yang baik, tanggapan cepat, Pas dengan sempurna, meningkatkan bentuk tubuh Anda, Desain stylish, cocok untuk segala kesempatan, Nilai yang luar biasa, harga terjangkau,",4
Kemeja,https://www.lazada.co.id/products/pdp-i7894484306-s14309502832.html,"Layanan pelanggan yang baik, tanggapan cepat, Nilai yang luar biasa, harga terjangkau, Pas dengan sempurna, meningkatkan bentuk tubuh Anda, Desain stylish, cocok untuk segala kesempatan,",5
