category,product_url,review,rating
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,🎧Kenyamanan:,5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"produk sesuai pesanan pengiriman cepat, kualitas bagus recommended seller , terimakasih",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,paket baru mendarat barang nya bagus.puas banget makasih seler dan lazada abang kurir baik,5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Bahan berkualitas bagus!, Adem di pakai nya. pesanannya sudah sampai. terima kasih lazada terima beli buat pedagang nya. kurir okok",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Cocok untuk pakaian kasual., Nilai yang bagus dengan harga yang terjangkau., realpict sesuai gambar",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Cocok untuk pakaian kasual., Suka dengan beragam warnanya!, Nilai yang bagus dengan harga yang terjangkau., Bahan berkualitas bagus!,",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Bahan berkualitas bagus!, Suka dengan beragam warnanya!, nyaman di pakai,harga sesuai barang",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Desain V-necknya keren., Kain yang nyaman, cocok untuk dipakai sepanjang hari., mantap sekali sangat recommended terimaksih",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Bahan berkualitas bagus!, Desain V-necknya keren., bahan tebal namun adem,murah berkualitas sesuai foto warnanya bagus cerah ..terimaksih",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Alhamdulillah , barang datang sesuai dengan pesanan pokoknya Siip,aku suka, bahan bagus, pengiriman cepat,, makasih seller, makasih lazada n Abang kurir 👍👍👍",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,"Kain yang nyaman, cocok untuk dipakai sepanjang hari., Bahan berkualitas bagus!,",5
Kemeja,https://www.lazada.co.id/products/pdp-i1209246242-s14683940315.html,Bahan:,5
